training/action_critic/adv,training/action_critic/critic_loss,training/action_critic/q_max,training/action_critic/q_mean,training/action_critic/q_min,training/action_critic/v_max,training/action_critic/v_mean,training/action_critic/v_min,training/action_critic/value_loss,training/actor/bc_flow_loss,training/chunk_critic/critic_loss,training/chunk_critic/q_logit_max,training/chunk_critic/q_logit_mean,training/chunk_critic/q_logit_min,training/chunk_critic/q_max,training/chunk_critic/q_mean,training/chunk_critic/q_min,training/goal_proposer/goal_proposer_loss,training/grad/max,training/grad/min,training/grad/norm,validation/action_critic/adv,validation/action_critic/critic_loss,validation/action_critic/q_max,validation/action_critic/q_mean,validation/action_critic/q_min,validation/action_critic/v_max,validation/action_critic/v_mean,validation/action_critic/v_min,validation/action_critic/value_loss,validation/actor/bc_flow_loss,validation/chunk_critic/critic_loss,validation/chunk_critic/q_logit_max,validation/chunk_critic/q_logit_mean,validation/chunk_critic/q_logit_min,validation/chunk_critic/q_max,validation/chunk_critic/q_mean,validation/chunk_critic/q_min,validation/goal_proposer/goal_proposer_loss,time/epoch_time,time/total_time,step
0.0008943265,0.13770573,0.9991941,0.4710923,0.051994924,0.99885476,0.46930286,0.056156047,0.03440632,0.41513434,0.38670653,7.732202,0.4197569,-3.0684965,0.9995617,0.45423436,0.04442561,0.32759482,3.937449,-4.3539696,36.8858,0.0014430161,0.14439444,0.99922013,0.46216598,0.05076132,0.99890125,0.45908087,0.05349983,0.029911267,0.36274964,0.40435582,7.6754394,0.33878008,-3.1239321,0.9995361,0.45003682,0.0421308,0.3867941,0.03178843545913696,9810.260583400726,211000
-0.00038190663,0.12660326,0.9993725,0.45810825,0.056023408,0.9989166,0.4574002,0.059340753,0.035030276,0.3775368,0.3655304,7.8207874,0.44464752,-2.92785,0.99959886,0.4430482,0.050793886,0.32473096,4.6762395,-4.6611595,40.22958,-0.0011298046,0.14027599,0.9995005,0.48035464,0.053154778,0.99884486,0.4812975,0.05640649,0.037577875,0.41908032,0.39480668,8.456221,0.54763734,-2.9516006,0.99978745,0.46716532,0.049660917,0.34359118,0.03139182186126709,9841.65243268013,212000
-0.0013822494,0.13297504,0.99937093,0.4701645,0.055815827,0.998966,0.47440302,0.06080426,0.026247572,0.3429036,0.34405056,7.776029,0.5925755,-2.8788066,0.99958056,0.4599471,0.053211227,0.2838265,4.5122786,-5.095002,39.781017,0.0020057226,0.15087448,0.9992324,0.48720214,0.04361582,0.9989242,0.488867,0.04621469,0.0325313,0.36169508,0.35752428,8.690456,0.69997954,-3.1504612,0.9998318,0.4778777,0.04107311,0.3393336,0.031321234226226805,9872.97369813919,213000
-0.0011021398,0.12161308,0.9991959,0.4559822,0.04704242,0.99918276,0.45592415,0.04844695,0.025975656,0.3312655,0.37748623,8.273738,0.47595116,-2.9777987,0.99974495,0.43986994,0.048438992,0.34092104,5.469144,-5.0118475,41.056152,-0.0004642633,0.14766118,0.9989826,0.44791737,0.04875792,0.9988446,0.44835874,0.049980853,0.030008705,0.34372625,0.4056913,8.139364,0.31852177,-2.990569,0.99970824,0.4339833,0.047853753,0.3115338,0.0314481315612793,9904.421860933304,214000
0.0004215252,0.15148003,0.99947464,0.45607787,0.05913994,0.99908924,0.45583695,0.06361554,0.028073162,0.3542532,0.3969505,8.166112,0.37794524,-2.9086268,0.999716,0.44181538,0.051728755,0.32486862,1.880483,-1.6806844,23.495619,-9.717513e-05,0.14177673,0.999496,0.44917795,0.06153644,0.9989881,0.44972375,0.065825716,0.031525593,0.4132528,0.38478446,8.012117,0.30258933,-2.837401,0.99966866,0.43940803,0.055336244,0.38985556,0.03170969200134277,9936.131580591202,215000
-0.00097451836,0.14171298,0.99918324,0.49241048,0.05852796,0.9986242,0.49447078,0.06422046,0.03266932,0.3914,0.38398436,7.841188,0.62697774,-2.8855488,0.99960697,0.47343975,0.052872576,0.34992725,2.8350713,-3.7361388,32.524445,0.0004495309,0.15424156,0.9993573,0.47810784,0.058412705,0.99892324,0.4792557,0.065367915,0.03394475,0.36199737,0.39808267,9.644476,0.6294537,-2.9134586,0.99993527,0.46364665,0.05149225,0.3741532,0.03183739256858826,9967.969003677368,216000
-0.0024443802,0.15929523,0.99953884,0.52464586,0.04132962,0.99898034,0.53057086,0.046970222,0.025589734,0.3435858,0.37847838,9.134988,0.9523865,-3.0737045,0.9998921,0.51759297,0.044205043,0.3251661,1.6925079,-1.9063224,21.41747,0.00023568416,0.16272748,0.9996222,0.48169708,0.052197315,0.9991985,0.48570582,0.059879087,0.03670806,0.3923286,0.39331242,8.101769,0.62302434,-2.852212,0.999697,0.4721062,0.054567087,0.3478511,0.03188077235221863,9999.849800825119,217000
8.0452184e-05,0.12721075,0.99936694,0.49938145,0.055474125,0.9990414,0.4973116,0.056909464,0.02940986,0.35310638,0.36076728,7.789067,0.6761961,-2.975342,0.9995859,0.48527414,0.04855235,0.29420328,3.0462277,-2.0975955,22.196856,0.00016585979,0.14074522,0.9994331,0.45936322,0.06078518,0.99915874,0.4576844,0.06524998,0.025640262,0.36706063,0.39089987,7.594959,0.41483068,-2.8822832,0.9994973,0.4466524,0.053036347,0.36664465,0.03199522113800049,10031.845050573349,218000
0.00092010864,0.12915498,0.99923337,0.4850773,0.04842205,0.99908733,0.48391205,0.052693676,0.033802435,0.37131867,0.3621656,8.094782,0.60940444,-3.0846224,0.9996949,0.4694313,0.043746043,0.37918127,4.7389054,-5.899338,47.26565,0.002387437,0.13546617,0.99898857,0.4642481,0.051780775,0.99889827,0.4614432,0.056149404,0.03282469,0.39556217,0.3651888,7.6309056,0.4475076,-3.0715358,0.99951506,0.45253143,0.044296764,0.34208226,0.0319567129611969,10063.80178809166,219000
0.00048862037,0.12952706,0.999282,0.48255172,0.053288355,0.9989434,0.48171294,0.056090225,0.026150906,0.39192122,0.39596424,8.004219,0.6620881,-2.9878833,0.9996661,0.46546212,0.04797627,0.29689777,4.67249,-5.216492,40.38046,-0.0001488222,0.13615614,0.9994749,0.46527743,0.050215647,0.9987943,0.46613103,0.053450234,0.031483766,0.4354462,0.3946888,7.833946,0.37091824,-3.094147,0.9996041,0.44501534,0.043349337,0.38348907,0.03195990347862244,10095.761723518372,220000
0.00095457083,0.16655712,0.9992561,0.4691189,0.059767466,0.9988267,0.47264767,0.066153675,0.027081437,0.3877802,0.37043127,7.786046,0.53218454,-2.8094335,0.99958473,0.4597276,0.056816537,0.2800248,1.9179116,-2.1407847,20.946966,-0.00013920982,0.18073969,0.99913967,0.48368883,0.046305522,0.9988224,0.48823684,0.05166553,0.029028822,0.38260448,0.37856266,7.8731856,0.6395483,-2.9792743,0.99961925,0.4794838,0.048371024,0.36023405,0.03194419741630554,10127.705950975418,221000
0.00029365194,0.12481828,0.99907076,0.44973478,0.05085412,0.9990891,0.44928962,0.052995343,0.031068604,0.32074493,0.38190296,7.8013167,0.27981088,-3.0458474,0.9995909,0.43207312,0.04539709,0.28915334,4.468733,-4.238383,36.6238,0.00027748226,0.13550483,0.9992136,0.4536974,0.044599734,0.99933845,0.45435253,0.046329387,0.030097282,0.38191497,0.38467976,9.024497,0.3397251,-3.1423202,0.9998796,0.4374902,0.041394953,0.42192927,0.03204762387275696,10159.753601074219,222000
0.00061473955,0.16724527,0.9987404,0.46182624,0.05353245,0.9985672,0.46392018,0.05637561,0.027648395,0.39137787,0.3975332,7.5851235,0.41202712,-2.933499,0.9994923,0.4478627,0.05052221,0.337039,1.3220063,-1.3711085,19.114557,0.0009850303,0.15904813,0.999519,0.4589416,0.06567093,0.9991309,0.45982075,0.06525922,0.032157604,0.39715964,0.40100995,8.021184,0.36171642,-2.701098,0.99967164,0.45111248,0.0629086,0.39508095,0.032019042253494265,10191.772676229477,223000
-0.00080467097,0.16481356,0.9993487,0.43559906,0.054900687,0.9988379,0.43750733,0.057871155,0.028474709,0.35265917,0.38880506,8.629839,0.3492234,-2.9798174,0.9998213,0.42949986,0.04834603,0.30957985,1.5895557,-1.545242,17.898502,0.0014532267,0.14027838,0.99914813,0.51020145,0.057595883,0.99893457,0.50975156,0.059893735,0.035271376,0.3763517,0.3755539,8.804902,1.0809243,-2.862572,0.99985003,0.501536,0.054035082,0.3633531,0.03172067761421204,10223.49340415001,224000
-0.0028866646,0.13585246,0.9991467,0.4527782,0.054086156,0.99892455,0.45407242,0.05485837,0.02845219,0.36046964,0.40001917,8.043158,0.01852788,-2.960483,0.9996788,0.42843395,0.049243387,0.3034207,3.2078965,-2.955533,30.97327,0.0014628102,0.14343388,0.9991278,0.4254547,0.049764078,0.9990307,0.42236555,0.05128537,0.027668357,0.39755946,0.4231399,7.668196,-0.094307646,-3.0864353,0.99953276,0.4051716,0.043670263,0.2894802,0.031354875087738036,10254.848301887512,225000
-0.0010226755,0.10805883,0.99941087,0.4690283,0.05534133,0.99925166,0.46438175,0.05550156,0.02766997,0.35652232,0.38403767,8.20367,0.46639353,-2.9781127,0.99972636,0.44318977,0.04842452,0.29509214,4.0924625,-3.7981172,40.4983,0.0011314491,0.1294734,0.99947846,0.48099312,0.048692394,0.9990221,0.4760003,0.04955813,0.028898798,0.40117878,0.38296562,8.604307,0.60996974,-3.097428,0.99981666,0.47234836,0.043213468,0.36248106,0.03138015270233154,10286.228486299515,226000
0.0021774352,0.13821362,0.9993081,0.41685134,0.052024584,0.99897134,0.41428488,0.051288728,0.027275058,0.3828844,0.3938267,8.308289,-0.0972259,-3.0300946,0.99975353,0.39437363,0.04608467,0.33834583,1.5074531,-1.6151614,18.32197,0.00014948883,0.13358368,0.99957913,0.4623623,0.055227183,0.99932086,0.46153337,0.05620284,0.035770804,0.3687123,0.3814962,9.057466,0.2781028,-2.9356182,0.99988353,0.4439462,0.050420657,0.37780428,0.031248494386672973,10317.4770154953,227000
0.0007965912,0.16291402,0.9987962,0.46328768,0.05738787,0.99871963,0.46755463,0.058118675,0.03320086,0.37560207,0.39403397,8.049515,0.34800524,-2.9994662,0.9996808,0.4470976,0.04744999,0.255722,1.0593735,-1.2475818,14.867172,0.0013828991,0.15798248,0.9988304,0.46842286,0.05212912,0.99892133,0.4711252,0.054254614,0.03388613,0.3416747,0.38013512,7.5845633,0.51181316,-2.953296,0.99949205,0.4656028,0.04958097,0.29827785,0.031423038721084595,10348.90008020401,228000
-0.0013709067,0.1571183,0.99898416,0.48043957,0.051843185,0.99929035,0.4838102,0.058727678,0.03542147,0.35465646,0.40742952,7.9473667,0.5481979,-2.930687,0.99964654,0.47163135,0.05065728,0.35639414,2.0717907,-2.7776644,26.657402,0.000112578855,0.14509259,0.99885345,0.4660208,0.054350443,0.99908614,0.46846998,0.05897888,0.025215548,0.40403348,0.37139547,7.1027384,0.4063079,-2.9425702,0.99917775,0.45185205,0.05008884,0.31876418,0.03170026230812073,10380.600369930267,229000
-0.00022183359,0.16067399,0.9993994,0.42858037,0.05275426,0.9990722,0.42765364,0.0583316,0.025328584,0.34939486,0.41012573,8.3616495,0.10566404,-2.929689,0.9997664,0.4148379,0.050705295,0.3056568,2.843829,-2.2066274,18.732647,-0.0015029588,0.1396363,0.9992784,0.5073535,0.04890041,0.99899894,0.50902355,0.052283123,0.02872609,0.3707934,0.37325183,8.338657,0.8461291,-3.052194,0.9997609,0.49291492,0.04512284,0.33474198,0.03180074334144592,10412.401144742966,230000
0.00063706527,0.16654922,0.9992986,0.43533108,0.040105544,0.9990932,0.43748772,0.044180382,0.039621137,0.38919267,0.38937294,8.316698,0.26806632,-3.2273257,0.9997557,0.43221077,0.03815026,0.30159637,5.334731,-4.2373857,41.489468,0.0021951068,0.16043906,0.99936926,0.46462986,0.054931313,0.99906534,0.46414974,0.057887424,0.03430527,0.34834874,0.41061983,7.9889617,0.49168187,-2.9470937,0.99966097,0.45820665,0.04987405,0.32331246,0.03183586716651916,10444.237040519714,231000
3.4836063e-05,0.14468452,0.99955994,0.45489857,0.051672142,0.999218,0.45738357,0.056173325,0.02670181,0.38432068,0.38798222,8.339865,0.35878947,-3.0106478,0.9997613,0.44151744,0.04694715,0.3966186,5.505728,-4.9952483,42.070293,0.0012581496,0.1496558,0.99955076,0.43266517,0.049911957,0.99915636,0.43287763,0.05014563,0.03029073,0.3986509,0.40885296,7.890933,0.22495595,-3.0907087,0.99962604,0.43080947,0.04349214,0.3142289,0.03186022210121155,10476.097289562225,232000
0.0008243591,0.12623806,0.99963224,0.47008982,0.05144686,0.9991067,0.46715784,0.051616643,0.03075426,0.36243337,0.37711912,7.984517,0.4816285,-3.038621,0.9996594,0.4580163,0.045711286,0.32436264,3.0584989,-3.0378377,27.33838,0.0011226406,0.14073081,0.9995084,0.45884338,0.055595025,0.9989598,0.45622414,0.05656539,0.031072522,0.36097023,0.38838193,8.147996,0.41401178,-2.9701846,0.99971074,0.44719696,0.048791155,0.3763725,0.031918911457061765,10508.016228437424,233000
-0.0006818131,0.14847393,0.9994838,0.47594738,0.05412531,0.9992017,0.4790871,0.058701165,0.033363476,0.32211214,0.38806182,7.967233,0.56143326,-2.9466105,0.99965346,0.4634141,0.049896955,0.32506508,5.1635895,-5.2963367,43.567867,0.0012843024,0.14952062,0.9992808,0.47419605,0.05469624,0.99912065,0.47707844,0.058413733,0.035499062,0.37509173,0.3770248,8.017425,0.63280624,-2.9108882,0.99967045,0.46197444,0.05161793,0.34230173,0.03190044498443603,10539.91671204567,234000
-0.00078649045,0.14570361,0.9994257,0.4644085,0.041259445,0.9987961,0.4629115,0.045444787,0.026453305,0.35665417,0.38230434,8.177629,0.43789497,-3.1320045,0.9997192,0.44529495,0.041806236,0.29577637,3.1765926,-3.8016095,31.26749,0.0023072409,0.15211485,0.9992601,0.48883086,0.051560674,0.9990727,0.48609564,0.05876466,0.030631902,0.36835408,0.3980007,7.871692,0.66065186,-2.9067261,0.99961877,0.47610497,0.051822066,0.41268018,0.03197748208045959,10571.894220113754,235000
0.0007333569,0.13761221,0.99904364,0.48944616,0.05658567,0.9989159,0.49060065,0.060794767,0.03040947,0.3800739,0.3655322,8.032621,0.66323394,-2.9536972,0.99967533,0.47472906,0.04956206,0.24999581,3.2940278,-2.7039182,24.87625,-0.00024042168,0.14104919,0.9993744,0.4707965,0.042644072,0.9991979,0.47171837,0.048359428,0.029613376,0.40053445,0.3753111,8.18529,0.44981933,-3.0963955,0.99972135,0.45627126,0.043256182,0.33078018,0.03199055743217468,10603.884807109833,236000
-0.0015017876,0.1541484,0.9994104,0.43802842,0.054462478,0.99900025,0.44087285,0.05935037,0.026651476,0.3801742,0.3860386,7.9736633,0.17920364,-2.8884344,0.9996557,0.42593122,0.052728258,0.25902683,1.6459627,-1.9353155,23.536993,0.00089078734,0.13728598,0.9991221,0.46176335,0.05326627,0.9986634,0.46122903,0.058924284,0.028179903,0.41948503,0.37680185,7.7661676,0.46086255,-2.8811371,0.9995764,0.44809133,0.05309394,0.33898073,0.031842383623123166,10635.727221488953,237000
-1.662239e-05,0.12597756,0.99959636,0.44530064,0.053758416,0.9991043,0.4440793,0.053883076,0.027219957,0.39383548,0.3657497,8.574776,0.40019247,-2.9661043,0.9998112,0.43414527,0.048980877,0.29780972,2.0375042,-2.2528803,22.4459,0.00025243167,0.119596735,0.9995653,0.4646608,0.054112192,0.99918324,0.46324015,0.05657456,0.034093477,0.38542172,0.37009436,8.815844,0.5904624,-2.949818,0.9998516,0.44897795,0.04974512,0.40589893,0.03150325608253479,10667.230502843857,238000
-0.002054561,0.13117604,0.999432,0.46792912,0.048855167,0.9990171,0.46702963,0.05151036,0.025398517,0.3441065,0.41023692,8.232056,0.47899103,-3.0430036,0.9997341,0.45306617,0.045520492,0.32769072,2.9086576,-3.1882222,28.698732,-0.0005452951,0.12936585,0.99956304,0.4873391,0.048399217,0.9990711,0.486023,0.05068817,0.027509911,0.3579889,0.35884798,8.5028305,0.7640015,-3.0633783,0.9997971,0.4790394,0.044643395,0.3510617,0.03134163880348206,10698.572170495987,239000
-0.0010228214,0.15911777,0.99930394,0.4398663,0.052919615,0.9989152,0.44045377,0.055425484,0.029470345,0.3998198,0.38661063,8.341562,0.42223054,-2.9922187,0.99976164,0.43422824,0.047778644,0.32357737,2.8983505,-3.5096884,34.868614,0.00047552548,0.1476533,0.999528,0.4924192,0.053234715,0.9991817,0.4923829,0.0527935,0.032943137,0.40185457,0.35973445,8.368648,0.82652324,-2.9057052,0.9997681,0.4826245,0.051872257,0.4396337,0.031228579998016356,10729.800783634186,240000
0.0019027686,0.13488206,0.9992107,0.443634,0.05666154,0.99920535,0.43944597,0.05973172,0.031438686,0.3919667,0.39908418,7.801941,0.19275655,-2.9298592,0.99959123,0.42881212,0.050697103,0.37718505,3.4251175,-3.2860005,38.8825,0.0021904772,0.12204212,0.999098,0.47987148,0.048429783,0.9992782,0.4753181,0.051291373,0.028087575,0.40602362,0.3659677,7.619588,0.65262127,-3.0725384,0.99950945,0.46391222,0.04425434,0.29048306,0.031465126276016234,10761.265936374664,241000
0.0025310083,0.13915022,0.99943405,0.46599197,0.04511711,0.9989052,0.4658357,0.04761244,0.029561637,0.37808686,0.35755494,7.6659217,0.5580365,-3.143824,0.9995317,0.45480213,0.041335315,0.40222988,6.2413917,-5.862836,49.958717,0.001571002,0.15843184,0.99945873,0.47452185,0.05456645,0.9990717,0.47668386,0.055448312,0.027394053,0.3796238,0.39933163,8.28596,0.53462803,-3.0798676,0.99974805,0.46983367,0.043945376,0.33522415,0.0315892264842987,10792.855190753937,242000
-0.0015370427,0.15764777,0.9994111,0.48920974,0.045870647,0.99930334,0.49330074,0.047921423,0.0319125,0.35284033,0.3755155,7.9550586,0.54839563,-2.9830096,0.9996493,0.4804011,0.048199374,0.36071512,3.7664022,-3.3119986,34.540977,0.00094486243,0.16843179,0.99931383,0.45456463,0.04767091,0.99907947,0.4556934,0.04935354,0.025771573,0.35087276,0.38309467,7.8674445,0.41728702,-2.9223316,0.9996171,0.44955498,0.05106061,0.33430475,0.031718607902526855,10824.573829174042,243000
0.0003290904,0.14790224,0.99937725,0.46323472,0.055884495,0.9992174,0.46097898,0.06044207,0.027335826,0.38673136,0.3866275,8.086246,0.47961903,-2.9154272,0.99969226,0.45014167,0.051396187,0.31833106,1.7177029,-1.5059061,20.30342,0.00016061106,0.14232044,0.9994774,0.4336156,0.05277433,0.9991136,0.43330544,0.05881288,0.0318328,0.41801876,0.38579664,8.029006,0.14916845,-2.9639554,0.99967414,0.41977206,0.04908107,0.37984654,0.03181946659088135,10856.393318414688,244000
-0.0002975315,0.18792462,0.9991597,0.4172473,0.053352382,0.9989741,0.41897076,0.05409588,0.027487531,0.34743297,0.39998266,7.817824,0.052105766,-3.0350645,0.99959767,0.4121109,0.045866683,0.3006583,3.0001519,-2.8557355,29.610104,-0.0016669226,0.1485927,0.99921584,0.4955843,0.047519978,0.99894124,0.4960912,0.049325474,0.030168172,0.38986826,0.37204415,8.271054,0.7247955,-3.1319761,0.99974424,0.48490024,0.041807376,0.40002054,0.031822056531906125,10888.215405225754,245000
-0.00079022825,0.1673799,0.99939024,0.43578988,0.04914858,0.99907005,0.43902877,0.0533353,0.027426455,0.34160486,0.39083517,8.679105,0.23334694,-3.0084898,0.9998299,0.42477712,0.0470438,0.28405166,2.5761888,-1.3378292,21.439064,-0.0025129942,0.15759996,0.9996319,0.4550874,0.04829556,0.9994188,0.46126932,0.051613294,0.030350812,0.4165712,0.38068572,8.383245,0.44635415,-3.0603292,0.99977136,0.44832024,0.04477362,0.4007048,0.03188257789611816,10920.098007678986,246000
-4.2179832e-05,0.14372884,0.9995716,0.4760088,0.056372464,0.9993864,0.47694346,0.0575628,0.02779207,0.4067303,0.3847798,8.695532,0.5583903,-2.9385054,0.99983263,0.4602464,0.050282598,0.33546314,3.5366266,-4.500717,31.69552,-0.0020932993,0.15214069,0.9993426,0.45862895,0.04974123,0.99897337,0.46046746,0.050799657,0.026950391,0.37951016,0.3958126,8.890083,0.37751243,-3.0224576,0.9998622,0.44594413,0.04642156,0.37867492,0.03191889953613281,10952.016939640045,247000
-9.93039e-05,0.1532485,0.9992796,0.46502057,0.050199173,0.9988677,0.46823743,0.054168597,0.025423648,0.38097858,0.38517508,8.309217,0.4104382,-2.9111757,0.9997538,0.4545463,0.05160386,0.2608842,2.8686013,-2.4093091,19.287498,-0.0022823676,0.1560914,0.9993913,0.43536493,0.054472335,0.99898165,0.442576,0.06007585,0.03104424,0.37471664,0.38020432,7.7070827,0.31136963,-2.9529753,0.9995505,0.42575264,0.04959608,0.3620375,0.03191080641746521,10983.927769422531,248000
0.0006729936,0.14830175,0.99924004,0.4811618,0.05955378,0.99895096,0.47904062,0.053687733,0.029074946,0.35356465,0.3829107,7.6053457,0.5091978,-2.9106624,0.9995024,0.4695177,0.051628992,0.30749032,1.7207111,-1.8091078,19.65342,0.0017901794,0.14724262,0.99938893,0.49027967,0.053668037,0.9988502,0.4862033,0.047751382,0.03690579,0.3947221,0.4039077,7.692621,0.586887,-3.0230193,0.99954396,0.4778595,0.046396703,0.42188668,0.0320202043056488,11015.94800376892,249000
0.00010225101,0.15168114,0.99933547,0.48417607,0.054605085,0.99884224,0.48676032,0.05969979,0.03153921,0.41281307,0.39988407,8.041457,0.46093297,-2.9465077,0.9996782,0.46758994,0.04990183,0.3210859,1.791571,-1.6673671,23.214691,-0.00027270027,0.15095535,0.999358,0.487125,0.04950338,0.9990986,0.4896887,0.056463227,0.03585294,0.3863544,0.3943902,8.182921,0.5877827,-2.9515975,0.99972063,0.47213268,0.049661066,0.33647808,0.0318491587638855,11047.797190189362,250000
0.0017813158,0.15491869,0.99944633,0.4935243,0.048590694,0.9992846,0.49287707,0.051704712,0.0299366,0.3714342,0.36104083,8.417799,0.84976274,-3.1089406,0.9997791,0.48543522,0.04273997,0.29529446,1.0790713,-0.9931391,16.968477,0.00029676803,0.16286968,0.9994992,0.45396253,0.054920655,0.9992623,0.45270807,0.05676452,0.034761995,0.43789017,0.40913922,8.695533,0.4637439,-2.9340534,0.99983263,0.44921866,0.050495625,0.39017737,0.6544587788581848,11702.256006240845,251000
0.0004927682,0.12465711,0.9994831,0.49413538,0.04477604,0.9992699,0.49062878,0.04672463,0.039677214,0.39388308,0.35904106,8.781743,0.6952532,-3.1170187,0.99984646,0.47820505,0.042410683,0.3238963,6.628342,-5.647006,51.461243,0.0020518422,0.13059227,0.99946636,0.48007512,0.054655332,0.99919575,0.47426727,0.05630269,0.03182767,0.39572966,0.39023006,8.700916,0.5988659,-2.9685824,0.9998336,0.46564656,0.048865568,0.3571555,0.03116427540779114,11733.420315980911,252000
-0.0006325048,0.14628145,0.99931526,0.47319338,0.046927083,0.9992243,0.47600415,0.048316848,0.034038838,0.3954814,0.37833422,8.487585,0.5405501,-3.184957,0.999794,0.45943022,0.039735757,0.36085594,2.541337,-2.1276793,23.113352,0.0011790359,0.14212762,0.9992924,0.47002384,0.06126191,0.99920905,0.4718161,0.06068498,0.03694571,0.4217872,0.3739097,8.109479,0.555448,-2.98992,0.9996994,0.4583768,0.047883343,0.36092752,0.031992002725601196,11765.412346124649,253000
-0.0009830793,0.16274932,0.9997828,0.45502493,0.04201055,0.999483,0.4598084,0.045144375,0.031599365,0.391958,0.39109656,9.867115,0.3379487,-3.1608305,0.99994814,0.44767323,0.040666636,0.35365826,5.7823625,-6.5164185,50.02621,0.00017681094,0.15282802,0.99938905,0.45556593,0.044624384,0.9990367,0.45822087,0.048642524,0.027559966,0.40001333,0.37301108,8.592019,0.38800734,-3.0103478,0.9998144,0.4448273,0.046960574,0.35964182,0.032230392932891844,11797.642775774002,254000
-0.0013879974,0.1436276,0.99958223,0.48593384,0.051870205,0.99934644,0.48951238,0.057850074,0.030417118,0.3520607,0.35618168,9.564889,0.80106777,-2.9425464,0.9999299,0.47318015,0.050089974,0.40234786,11.405784,-11.958522,91.6698,-0.0010000869,0.14984608,0.9994105,0.4323275,0.048125204,0.9991309,0.4343881,0.05412021,0.032503262,0.35991576,0.3921353,8.41768,0.25361112,-3.0285342,0.9997791,0.417585,0.046153314,0.3528571,0.032367954730987546,11830.01075911522,255000
